CustomerID,Gender,Age,Location,SignupDate,LastPurchaseDate,OrderCount,TotalSpend,FavCategory,AverageRating,Recency,Frequency,Monetary,ChurnRisk
CUST-05390,Female,50,Rural,2024-05-28,2024-08-15,10,37197.79,Home Decor,3.4,504,10,37197.79,0
CUST-05391,Male,50,Urban,2024-08-21,2024-08-21,30,61231.13,Apparel,4.7,498,30,61231.13,0
CUST-05392,Female,35,Metro,2024-06-03,2025-10-27,11,21646.72,Beauty,4.6,66,11,21646.72,0
CUST-05393,Male,46,Metro,2023-12-02,2024-10-05,6,8365.34,Beauty,4.6,453,6,8365.34,0
CUST-05394,Female,48,Rural,2023-06-30,2024-11-24,27,101584.16,Home Decor,4.3,403,27,101584.16,0
CUST-05395,Male,29,Urban,2024-05-16,2025-10-12,55,247982.66,Home Decor,4.8,81,55,247982.66,0
CUST-05396,Male,59,Metro,2023-11-09,2025-11-07,27,105758.07,Home Decor,3.7,55,27,105758.07,0
CUST-05397,Female,52,Metro,2024-06-21,2024-12-27,12,155288.69,Electronics,4.3,370,12,155288.69,0
CUST-05398,Male,42,Metro,2024-04-16,2024-12-23,11,23991.59,Apparel,3.8,374,11,23991.59,0
CUST-05399,Male,53,Suburban,2023-12-11,2025-10-15,42,199962.92,Home Decor,4.7,78,42,199962.92,0
CUST-05400,Male,46,Suburban,2023-06-28,2025-05-16,11,36669.23,Home Decor,4.1,230,11,36669.23,0
CUST-05401,Female,34,Metro,2023-02-16,2024-11-21,12,13575.07,Apparel,3.8,406,12,13575.07,0
CUST-05402,Female,62,Metro,2024-04-25,2025-12-17,10,15241.08,Beauty,5.0,15,10,15241.08,0
CUST-05403,Female,52,Urban,2023-03-03,2025-05-08,15,16219.66,Books,4.9,238,15,16219.66,0
CUST-05404,Male,61,Suburban,2024-08-22,2025-12-17,48,105226.2,Apparel,4.2,15,48,105226.2,0
CUST-05405,Female,18,Metro,2024-12-01,2025-03-03,10,44270.2,Home Decor,3.5,304,10,44270.2,0
CUST-05406,Female,29,Rural,2023-01-11,2023-05-30,6,29103.43,Home Decor,3.7,947,6,29103.43,0
CUST-05407,Female,22,Metro,2023-05-13,2024-06-07,11,110192.08,Electronics,4.7,573,11,110192.08,0
CUST-05408,Male,68,Metro,2023-05-07,2024-07-03,14,51896.07,Home Decor,4.0,547,14,51896.07,0
CUST-05409,Male,31,Suburban,2024-06-07,2024-08-27,7,16384.24,Beauty,4.8,492,7,16384.24,0
CUST-05410,Male,41,Metro,2023-09-02,2024-08-25,14,17068.99,Beauty,4.7,494,14,17068.99,0
CUST-05411,Female,47,Metro,2023-05-30,2024-08-27,7,16124.9,Apparel,4.8,492,7,16124.9,0
CUST-05412,Female,25,Rural,2024-07-04,2025-09-10,11,52540.6,Home Decor,4.4,113,11,52540.6,0
CUST-05413,Female,48,Urban,2024-12-07,2025-07-22,22,258069.56,Electronics,4.7,163,22,258069.56,0
CUST-05414,Female,48,Urban,2024-06-19,2024-08-13,10,13934.41,Beauty,4.9,506,10,13934.41,0
CUST-05415,Female,66,Urban,2023-02-23,2023-10-07,20,24255.03,Beauty,4.5,817,20,24255.03,0
CUST-05416,Female,56,Metro,2023-08-22,2024-07-20,18,22721.46,Beauty,4.5,530,18,22721.46,0
CUST-05417,Male,32,Urban,2023-01-11,2023-08-26,18,15224.35,Beauty,3.5,859,18,15224.35,1
CUST-05418,Female,49,Metro,2024-11-13,2025-07-28,25,90934.12,Home Decor,4.0,157,25,90934.12,0
CUST-05419,Female,66,Urban,2023-10-07,2025-12-13,15,53383.14,Home Decor,4.3,19,15,53383.14,0
CUST-05420,Female,43,Metro,2023-07-22,2024-03-07,3,8736.32,Home Decor,4.6,665,3,8736.32,0
CUST-05421,Male,29,Urban,2023-11-29,2025-07-24,25,142495.82,Home Decor,4.8,161,25,142495.82,0
CUST-05422,Female,27,Urban,2024-08-13,2025-02-25,13,173171.3,Electronics,3.9,310,13,173171.3,0
CUST-05423,Male,58,Metro,2024-02-22,2025-09-20,9,7429.07,Books,4.9,103,9,7429.07,0
CUST-05424,Male,40,Suburban,2023-11-24,2024-04-04,36,85190.1,Apparel,4.8,637,36,85190.1,0
CUST-05425,Female,50,Urban,2024-03-13,2025-10-24,16,224899.37,Electronics,4.1,69,16,224899.37,0
CUST-05426,Male,33,Metro,2024-10-16,2025-11-20,13,17960.14,Beauty,3.8,42,13,17960.14,0
CUST-05427,Male,22,Suburban,2024-07-31,2024-12-06,10,11870.85,Beauty,3.9,391,10,11870.85,0
CUST-05428,Male,40,Urban,2023-01-25,2023-08-03,14,23066.14,Beauty,4.4,882,14,23066.14,0
CUST-05429,Male,56,Metro,2023-07-29,2024-01-09,34,115629.82,Home Decor,3.5,723,34,115629.82,0
CUST-05430,Male,28,Suburban,2023-07-11,2024-09-03,33,485207.31,Electronics,3.8,485,33,485207.31,0
CUST-05431,Female,30,Urban,2024-06-07,2025-08-02,9,13615.79,Beauty,4.1,152,9,13615.79,0
CUST-05432,Female,54,Metro,2024-10-11,2025-08-25,10,46468.28,Home Decor,4.8,129,10,46468.28,0
CUST-05433,Male,29,Metro,2024-05-17,2025-08-11,20,23427.19,Beauty,4.7,143,20,23427.19,0
CUST-05434,Female,61,Metro,2024-10-19,2025-08-19,8,11056.46,Apparel,4.2,135,8,11056.46,0
CUST-05435,Female,32,Rural,2024-10-23,2025-11-01,19,37496.77,Apparel,4.0,61,19,37496.77,0
CUST-05436,Male,45,Metro,2023-02-21,2023-07-03,18,11432.77,Books,4.1,913,18,11432.77,1
CUST-05437,Male,41,Metro,2023-12-30,2025-11-03,24,50139.32,Apparel,4.9,59,24,50139.32,0
CUST-05438,Male,27,Urban,2024-01-31,2025-10-18,13,61118.65,Home Decor,4.4,75,13,61118.65,0
CUST-05439,Male,58,Urban,2024-08-01,2025-05-12,5,26404.75,Home Decor,4.5,234,5,26404.75,0
CUST-05440,Male,35,Metro,2023-01-06,2024-12-23,15,71748.67,Home Decor,4.8,374,15,71748.67,0
CUST-05441,Female,57,Urban,2024-01-05,2024-09-24,17,15753.45,Books,4.9,464,17,15753.45,0
CUST-05442,Male,30,Suburban,2023-10-19,2024-01-20,12,122758.08,Electronics,5.0,712,12,122758.08,0
CUST-05443,Female,18,Urban,2023-02-08,2023-09-05,15,28791.74,Beauty,3.9,849,15,28791.74,0
CUST-05444,Female,41,Urban,2023-01-17,2025-04-30,21,36957.27,Apparel,5.0,246,21,36957.27,0
CUST-05445,Male,56,Metro,2024-11-07,2025-04-13,20,18672.07,Books,4.4,263,20,18672.07,0
CUST-05446,Female,56,Urban,2023-12-12,2025-12-18,13,11857.87,Books,4.0,14,13,11857.87,0
CUST-05447,Male,23,Urban,2023-04-30,2024-04-20,7,15293.12,Beauty,4.8,621,7,15293.12,0
CUST-05448,Male,24,Metro,2024-06-16,2025-06-28,25,22189.97,Books,3.7,187,25,22189.97,0
CUST-05449,Female,51,Metro,2023-01-22,2023-08-19,25,47449.92,Beauty,4.4,866,25,47449.92,0
CUST-05450,Female,18,Metro,2024-10-14,2025-05-22,16,31690.77,Apparel,4.9,224,16,31690.77,0
CUST-05451,Female,35,Urban,2024-09-27,2025-04-14,17,37547.43,Apparel,3.6,262,17,37547.43,0
CUST-05452,Female,45,Suburban,2023-09-23,2024-04-25,29,126509.19,Home Decor,3.9,616,29,126509.19,0
CUST-05453,Female,44,Urban,2023-12-11,2025-01-22,15,33949.38,Apparel,4.8,344,15,33949.38,0
CUST-05454,Female,51,Urban,2024-12-06,2025-06-05,10,20880.81,Apparel,4.6,210,10,20880.81,0
CUST-05455,Male,43,Rural,2023-09-06,2025-03-06,22,47299.96,Apparel,4.1,301,22,47299.96,0
CUST-05456,Female,64,Rural,2023-10-02,2024-03-31,3,3802.93,Books,3.9,641,3,3802.93,0
CUST-05457,Female,40,Urban,2024-11-06,2025-07-27,37,146062.93,Home Decor,4.7,158,37,146062.93,0
CUST-05458,Female,54,Rural,2023-03-01,2025-06-26,6,21626.17,Home Decor,3.6,189,6,21626.17,0
CUST-05459,Male,18,Metro,2023-07-03,2024-07-04,37,31037.64,Books,4.1,546,37,31037.64,0
CUST-05460,Male,46,Suburban,2023-05-20,2024-02-01,11,52053.7,Home Decor,3.6,700,11,52053.7,0
CUST-05461,Male,50,Urban,2024-04-18,2025-04-10,10,17281.05,Apparel,4.7,266,10,17281.05,0
CUST-05462,Male,32,Metro,2024-03-14,2024-08-13,5,36351.21,Electronics,4.6,506,5,36351.21,0
CUST-05463,Male,38,Metro,2024-10-01,2025-12-12,32,157217.14,Home Decor,5.0,20,32,157217.14,0
CUST-05464,Male,40,Urban,2023-09-25,2024-12-09,15,19458.04,Beauty,4.0,388,15,19458.04,0
CUST-05465,Male,28,Urban,2024-12-30,2025-11-12,21,15705.85,Books,3.5,50,21,15705.85,0
CUST-05466,Female,50,Suburban,2023-03-25,2025-08-26,16,103032.81,Home Decor,3.5,128,16,103032.81,0
CUST-05467,Male,45,Rural,2023-09-16,2024-12-14,27,58558.74,Apparel,4.5,383,27,58558.74,0
CUST-05468,Female,61,Metro,2023-12-16,2024-12-17,28,22671.81,Books,4.6,380,28,22671.81,0
CUST-05469,Male,42,Suburban,2023-09-19,2025-10-24,14,10463.84,Books,4.4,69,14,10463.84,0
CUST-05470,Female,34,Rural,2023-12-29,2024-01-09,24,19062.82,Books,4.5,723,24,19062.82,0
CUST-05471,Male,57,Metro,2023-07-15,2024-05-06,26,48912.72,Apparel,4.0,605,26,48912.72,0
CUST-05472,Male,60,Metro,2023-10-21,2025-03-13,27,101904.17,Home Decor,3.4,294,27,101904.17,0
CUST-05473,Female,19,Metro,2023-09-06,2025-01-06,11,16370.58,Beauty,4.8,360,11,16370.58,0
CUST-05474,Male,40,Metro,2024-05-07,2025-01-23,11,5233.47,Books,5.0,343,11,5233.47,0
CUST-05475,Male,69,Urban,2024-05-20,2024-06-09,10,16031.32,Beauty,3.7,571,10,16031.32,0
CUST-05476,Male,24,Metro,2023-11-08,2025-03-05,15,71014.99,Home Decor,4.9,302,15,71014.99,0
CUST-05477,Female,31,Metro,2024-03-26,2024-11-18,17,28666.44,Apparel,4.4,409,17,28666.44,0
CUST-05478,Male,44,Suburban,2024-08-05,2025-07-26,19,72707.01,Home Decor,4.2,159,19,72707.01,0
CUST-05479,Male,20,Metro,2024-01-03,2024-11-12,15,53131.23,Home Decor,4.7,415,15,53131.23,0
CUST-05480,Male,55,Urban,2024-04-05,2024-06-27,10,141163.72,Electronics,3.5,553,10,141163.72,0
CUST-05481,Male,27,Urban,2024-02-11,2025-07-14,11,12181.01,Beauty,4.1,171,11,12181.01,0
CUST-05482,Male,32,Metro,2024-03-14,2025-01-10,14,28745.16,Apparel,5.0,356,14,28745.16,0
CUST-05483,Female,20,Suburban,2024-10-20,2025-03-28,3,41541.04,Electronics,3.9,279,3,41541.04,0
CUST-05484,Male,56,Suburban,2023-06-02,2023-06-08,14,25173.84,Beauty,3.7,938,14,25173.84,0
CUST-05485,Male,67,Suburban,2023-02-07,2023-07-22,48,669976.9,Electronics,4.8,894,48,669976.9,0
CUST-05486,Female,27,Rural,2024-05-11,2025-07-03,11,15509.83,Apparel,4.0,182,11,15509.83,0
CUST-05487,Male,37,Suburban,2023-01-31,2023-12-12,5,2732.77,Books,4.0,751,5,2732.77,1
CUST-05488,Male,49,Metro,2024-09-18,2025-07-22,11,8036.16,Books,4.5,163,11,8036.16,0
CUST-05489,Male,55,Metro,2023-01-07,2024-06-16,14,252378.6,Electronics,4.1,564,14,252378.6,0
CUST-05490,Female,48,Suburban,2023-06-06,2024-09-05,10,95822.43,Electronics,3.7,483,10,95822.43,0
CUST-05491,Female,61,Metro,2023-03-02,2025-10-01,33,22289.77,Books,4.5,92,33,22289.77,0
CUST-05492,Male,25,Rural,2024-03-14,2024-12-27,13,250129.07,Electronics,4.6,370,13,250129.07,0
CUST-05493,Male,34,Metro,2023-11-27,2025-05-01,31,116582.11,Home Decor,4.3,245,31,116582.11,0
CUST-05494,Female,20,Metro,2023-05-16,2025-06-14,12,56914.24,Home Decor,4.9,201,12,56914.24,0
CUST-05495,Male,54,Metro,2024-01-23,2024-01-28,13,53379.86,Home Decor,4.1,704,13,53379.86,0
CUST-05496,Male,58,Metro,2023-09-08,2025-06-08,13,10681.12,Books,4.2,207,13,10681.12,0
CUST-05497,Male,33,Suburban,2023-09-13,2025-05-03,22,230960.49,Electronics,4.6,243,22,230960.49,0
CUST-05498,Male,52,Metro,2023-01-01,2025-03-13,15,248777.36,Electronics,4.8,294,15,248777.36,0
CUST-05499,Male,58,Metro,2024-09-25,2024-12-16,12,53995.46,Home Decor,4.5,381,12,53995.46,0
CUST-05500,Male,66,Metro,2024-09-30,2024-11-14,9,113120.76,Electronics,3.5,413,9,113120.76,0
CUST-05501,Female,68,Metro,2024-06-22,2025-03-09,40,65332.01,Apparel,3.6,298,40,65332.01,0
CUST-05502,Female,33,Urban,2023-07-17,2024-12-26,8,31850.88,Home Decor,4.9,371,8,31850.88,0
CUST-05503,Male,67,Metro,2023-10-16,2025-11-24,22,19655.97,Books,3.8,38,22,19655.97,0
CUST-05504,Male,68,Suburban,2023-01-08,2025-02-07,28,112096.45,Home Decor,4.8,328,28,112096.45,0
CUST-05505,Female,18,Suburban,2023-01-15,2024-10-23,16,56876.69,Home Decor,4.4,435,16,56876.69,0
CUST-05506,Male,38,Metro,2023-05-18,2025-03-09,29,341390.62,Electronics,4.9,298,29,341390.62,0
CUST-05507,Female,36,Suburban,2023-08-01,2025-02-17,24,102601.96,Home Decor,4.5,318,24,102601.96,0
CUST-05508,Female,59,Metro,2023-04-13,2024-06-07,23,32540.89,Beauty,4.9,573,23,32540.89,0
CUST-05509,Male,24,Suburban,2024-02-15,2024-11-17,13,19737.7,Beauty,4.8,410,13,19737.7,0
CUST-05510,Male,45,Metro,2023-04-10,2025-08-23,20,41962.59,Apparel,4.9,131,20,41962.59,0
CUST-05511,Female,27,Metro,2024-03-25,2025-07-25,30,67457.55,Apparel,4.8,160,30,67457.55,0
CUST-05512,Male,54,Metro,2023-03-08,2023-09-30,19,283898.8,Electronics,3.5,824,19,283898.8,0
CUST-05513,Female,52,Urban,2023-05-13,2024-02-20,9,25701.38,Apparel,4.8,681,9,25701.38,0
CUST-05514,Female,45,Suburban,2024-07-15,2025-08-19,19,54247.17,Apparel,4.4,135,19,54247.17,0
CUST-05515,Female,35,Suburban,2023-01-29,2023-03-14,7,17620.99,Beauty,4.2,1024,7,17620.99,0
CUST-05516,Female,58,Rural,2024-09-07,2025-03-20,3,2071.37,Beauty,3.4,287,3,2071.37,0
CUST-05517,Male,68,Urban,2024-05-18,2025-07-05,40,69711.55,Beauty,4.8,180,40,69711.55,0
CUST-05518,Male,31,Suburban,2024-12-22,2025-07-27,17,42951.99,Apparel,4.8,158,17,42951.99,0
CUST-05519,Female,24,Urban,2024-11-17,2025-07-23,10,37836.66,Home Decor,5.0,162,10,37836.66,0
CUST-05520,Female,58,Suburban,2023-04-12,2024-07-14,15,50916.54,Home Decor,3.7,536,15,50916.54,0
CUST-05521,Male,35,Metro,2023-08-03,2024-02-28,12,149465.82,Electronics,4.5,673,12,149465.82,0
CUST-05522,Male,62,Metro,2024-08-01,2025-07-15,15,57812.92,Home Decor,5.0,170,15,57812.92,0
CUST-05523,Male,19,Rural,2023-09-04,2024-07-25,12,46983.73,Home Decor,4.2,525,12,46983.73,0
CUST-05524,Female,63,Rural,2023-04-19,2025-02-21,13,64192.68,Home Decor,4.1,314,13,64192.68,0
CUST-05525,Female,22,Metro,2024-07-05,2025-11-09,10,36254.22,Home Decor,4.5,53,10,36254.22,0
CUST-05526,Female,60,Metro,2024-07-27,2025-07-12,19,14581.41,Books,3.6,173,19,14581.41,0
CUST-05527,Female,45,Metro,2024-04-19,2025-01-21,52,83125.55,Beauty,3.6,345,52,83125.55,0
CUST-05528,Female,65,Urban,2023-04-01,2023-07-08,29,311543.69,Electronics,3.6,908,29,311543.69,0
CUST-05529,Male,66,Metro,2024-06-05,2025-04-20,40,56880.42,Beauty,3.9,256,40,56880.42,0
CUST-05530,Female,33,Urban,2024-09-06,2025-09-02,10,13601.51,Beauty,4.7,121,10,13601.51,0
CUST-05531,Male,66,Suburban,2024-12-18,2025-08-26,14,21148.08,Beauty,3.9,128,14,21148.08,0
CUST-05532,Male,57,Suburban,2023-01-25,2024-02-25,14,24650.19,Apparel,4.0,676,14,24650.19,0
CUST-05533,Female,30,Suburban,2024-07-21,2024-07-31,20,14479.75,Books,4.6,519,20,14479.75,0
CUST-05534,Male,57,Suburban,2023-10-24,2025-07-18,20,79683.34,Home Decor,3.6,167,20,79683.34,0
CUST-05535,Male,61,Metro,2023-04-02,2025-04-18,5,4020.82,Books,4.5,258,5,4020.82,0
CUST-05536,Male,64,Metro,2023-11-15,2024-01-09,7,10276.25,Beauty,4.6,723,7,10276.25,0
CUST-05537,Female,61,Urban,2023-05-21,2023-12-24,27,331629.37,Electronics,4.9,739,27,331629.37,0
CUST-05538,Male,69,Metro,2023-08-05,2024-10-09,9,11070.79,Apparel,3.6,449,9,11070.79,0
CUST-05539,Male,50,Urban,2023-01-31,2023-03-20,12,18542.27,Apparel,4.4,1018,12,18542.27,1
CUST-05540,Male,20,Urban,2023-02-28,2023-11-04,26,72961.93,Home Decor,4.7,789,26,72961.93,0
CUST-05541,Female,44,Urban,2023-09-18,2025-02-20,5,4993.42,Books,4.9,315,5,4993.42,0
CUST-05542,Male,54,Suburban,2023-07-14,2024-08-31,6,20211.84,Home Decor,4.0,488,6,20211.84,0
CUST-05543,Male,55,Metro,2023-11-25,2025-06-18,14,18425.27,Beauty,4.0,197,14,18425.27,0
CUST-05544,Male,54,Rural,2024-01-18,2025-04-24,28,106022.64,Home Decor,4.9,252,28,106022.64,0
CUST-05545,Female,20,Urban,2023-08-13,2025-08-10,35,34400.37,Books,4.0,144,35,34400.37,0
CUST-05546,Female,49,Urban,2024-10-14,2025-02-01,17,14248.49,Books,4.2,334,17,14248.49,0
CUST-05547,Male,24,Metro,2024-05-08,2025-03-19,4,13304.19,Home Decor,4.5,288,4,13304.19,0
CUST-05548,Male,34,Metro,2024-01-25,2024-04-15,20,28245.28,Beauty,4.2,626,20,28245.28,0
CUST-05549,Female,60,Urban,2023-04-30,2024-01-13,27,21492.03,Books,4.0,719,27,21492.03,0
CUST-05550,Female,52,Metro,2023-12-15,2024-11-26,14,162669.1,Electronics,5.0,401,14,162669.1,0
CUST-05551,Female,32,Metro,2024-03-25,2024-08-04,19,14174.72,Books,4.5,515,19,14174.72,0
CUST-05552,Male,19,Metro,2023-02-26,2025-11-18,21,14194.22,Books,3.9,44,21,14194.22,0
CUST-05553,Female,54,Suburban,2024-07-10,2024-07-23,14,175484.81,Electronics,4.7,527,14,175484.81,0
CUST-05554,Male,67,Rural,2023-01-18,2023-03-30,12,8429.32,Books,4.4,1008,12,8429.32,1
CUST-05555,Female,50,Suburban,2024-12-11,2025-06-30,14,28155.75,Apparel,4.8,185,14,28155.75,0
CUST-05556,Female,29,Suburban,2024-12-07,2025-03-13,26,36653.4,Beauty,3.9,294,26,36653.4,0
CUST-05557,Female,33,Metro,2024-03-24,2025-07-02,23,50860.94,Apparel,3.8,183,23,50860.94,0
CUST-05558,Female,49,Rural,2024-02-02,2025-11-23,28,123475.76,Home Decor,3.9,39,28,123475.76,0
CUST-05559,Female,30,Suburban,2024-08-30,2024-10-11,17,291395.79,Electronics,4.2,447,17,291395.79,0
CUST-05560,Male,48,Suburban,2024-12-18,2025-07-01,12,147736.56,Electronics,3.8,184,12,147736.56,0
CUST-05561,Female,45,Urban,2023-06-15,2024-03-22,31,63378.27,Apparel,4.1,650,31,63378.27,0
CUST-05562,Female,49,Urban,2024-02-13,2024-12-05,40,32003.48,Books,4.7,392,40,32003.48,0
CUST-05563,Male,34,Urban,2023-03-21,2025-01-21,61,54490.81,Books,4.2,345,61,54490.81,0
CUST-05564,Male,48,Suburban,2023-05-29,2024-05-03,3,11850.47,Home Decor,4.0,608,3,11850.47,0
CUST-05565,Male,39,Urban,2023-01-01,2023-04-15,7,8387.13,Beauty,3.7,992,7,8387.13,1
CUST-05566,Male,61,Suburban,2024-04-23,2025-05-24,31,421921.44,Electronics,3.4,222,31,421921.44,0
CUST-05567,Female,34,Metro,2024-11-25,2025-04-12,32,29381.81,Books,4.9,264,32,29381.81,0
CUST-05568,Male,34,Suburban,2024-08-29,2025-04-08,8,35362.67,Home Decor,4.5,268,8,35362.67,0
CUST-05569,Female,34,Suburban,2024-11-16,2025-05-09,12,21834.28,Beauty,4.9,237,12,21834.28,0
CUST-05570,Female,24,Suburban,2023-11-05,2025-10-02,48,720826.04,Electronics,3.8,91,48,720826.04,0
CUST-05571,Male,19,Suburban,2023-04-17,2023-11-07,33,30407.32,Books,4.5,786,33,30407.32,1
CUST-05572,Female,33,Metro,2024-03-09,2025-02-01,10,18031.6,Apparel,4.7,334,10,18031.6,0
CUST-05573,Female,60,Rural,2024-08-04,2025-05-16,7,12449.3,Beauty,4.6,230,7,12449.3,0
CUST-05574,Female,48,Suburban,2024-07-24,2025-12-25,29,462626.71,Electronics,4.0,7,29,462626.71,0
CUST-05575,Female,42,Urban,2023-04-27,2024-01-01,17,83083.68,Home Decor,4.5,731,17,83083.68,0
CUST-05576,Male,18,Urban,2024-08-14,2024-11-03,32,50491.94,Beauty,4.1,424,32,50491.94,0
CUST-05577,Male,55,Urban,2024-10-29,2025-02-25,14,9683.36,Books,4.6,310,14,9683.36,0
CUST-05578,Male,21,Suburban,2024-12-13,2025-01-04,12,140071.02,Electronics,4.2,362,12,140071.02,0
CUST-05579,Female,52,Suburban,2023-11-22,2025-08-16,14,309162.89,Electronics,3.5,138,14,309162.89,0
CUST-05580,Male,65,Metro,2023-07-20,2024-05-05,18,270282.86,Electronics,4.3,606,18,270282.86,0
CUST-05581,Male,67,Suburban,2024-02-21,2025-10-30,8,5001.95,Books,3.7,63,8,5001.95,0
CUST-05582,Female,66,Urban,2023-03-02,2023-07-25,14,9201.43,Books,3.5,891,14,9201.43,1
CUST-05583,Male,68,Urban,2024-06-29,2025-04-07,24,99314.14,Home Decor,3.5,269,24,99314.14,0
CUST-05584,Male,61,Urban,2023-03-24,2023-06-06,12,16470.28,Apparel,5.0,940,12,16470.28,1
CUST-05585,Female,53,Urban,2024-05-21,2025-01-15,9,39930.21,Home Decor,4.2,351,9,39930.21,0
CUST-05586,Male,57,Urban,2024-12-17,2025-10-21,28,39830.77,Beauty,4.8,72,28,39830.77,0
CUST-05587,Female,34,Metro,2024-11-25,2025-07-09,24,31964.7,Beauty,4.1,176,24,31964.7,0
CUST-05588,Female,57,Suburban,2023-07-09,2025-10-03,14,128614.96,Electronics,4.2,90,14,128614.96,0
CUST-05589,Male,30,Suburban,2024-01-07,2024-08-31,29,52217.92,Beauty,3.8,488,29,52217.92,0
CUST-05590,Female,49,Metro,2023-07-17,2023-12-06,20,32932.8,Beauty,3.9,757,20,32932.8,0
CUST-05591,Male,22,Urban,2024-02-03,2024-06-04,18,14734.72,Books,4.2,576,18,14734.72,0
CUST-05592,Male,50,Metro,2023-09-05,2023-09-22,12,29714.5,Apparel,4.9,832,12,29714.5,0
CUST-05593,Male,24,Suburban,2024-10-05,2025-02-03,5,9644.3,Beauty,3.9,332,5,9644.3,0
CUST-05594,Female,30,Urban,2023-08-13,2023-10-26,23,364769.97,Electronics,4.7,798,23,364769.97,0
CUST-05595,Female,35,Urban,2024-08-22,2025-04-15,36,72008.59,Apparel,4.3,261,36,72008.59,0
CUST-05596,Male,41,Urban,2023-07-14,2023-11-25,6,148745.61,Electronics,4.9,768,6,148745.61,0
CUST-05597,Female,24,Rural,2024-08-02,2025-12-16,23,38455.74,Beauty,3.5,16,23,38455.74,0
CUST-05598,Male,40,Urban,2023-04-05,2025-09-24,19,39715.73,Apparel,4.8,99,19,39715.73,0
CUST-05599,Male,20,Urban,2023-03-15,2025-11-25,5,91315.08,Electronics,4.8,37,5,91315.08,0
CUST-05600,Female,51,Metro,2024-07-04,2025-09-27,35,480869.28,Electronics,3.7,96,35,480869.28,0
CUST-05601,Male,52,Metro,2024-02-27,2025-03-19,11,129253.74,Electronics,5.0,288,11,129253.74,0
CUST-05602,Male,39,Suburban,2024-04-10,2025-04-11,18,30903.22,Apparel,4.9,265,18,30903.22,0
CUST-05603,Male,28,Suburban,2024-07-11,2025-02-28,31,43772.99,Beauty,3.5,307,31,43772.99,0
CUST-05604,Female,27,Metro,2024-06-09,2025-08-01,8,9690.87,Beauty,4.7,153,8,9690.87,0
CUST-05605,Male,53,Suburban,2023-09-11,2025-11-11,6,85137.69,Electronics,4.3,51,6,85137.69,0
CUST-05606,Male,63,Urban,2024-06-15,2025-03-30,38,71785.63,Beauty,4.5,277,38,71785.63,0
CUST-05607,Female,45,Urban,2024-03-12,2025-12-08,19,291708.39,Electronics,3.8,24,19,291708.39,0
CUST-05608,Female,59,Rural,2023-08-07,2024-09-01,5,28401.52,Home Decor,4.4,487,5,28401.52,0
CUST-05609,Male,59,Metro,2024-01-08,2025-01-22,7,11155.51,Beauty,3.7,344,7,11155.51,0
CUST-05610,Female,36,Metro,2023-08-23,2024-05-30,9,111502.39,Electronics,4.4,581,9,111502.39,0
CUST-05611,Male,30,Metro,2024-11-09,2025-12-08,13,9042.54,Books,3.4,24,13,9042.54,0
CUST-05612,Female,58,Urban,2023-10-03,2024-12-06,22,52557.95,Apparel,3.4,391,22,52557.95,0
CUST-05613,Female,62,Suburban,2024-07-20,2024-09-30,20,31889.36,Apparel,3.5,458,20,31889.36,0
CUST-05614,Female,48,Metro,2024-08-17,2024-11-15,9,32687.24,Home Decor,4.9,412,9,32687.24,0
CUST-05615,Female,64,Metro,2024-08-17,2025-05-04,22,19115.99,Books,4.9,242,22,19115.99,0
CUST-05616,Male,19,Metro,2024-01-18,2025-09-11,31,40431.94,Beauty,4.1,112,31,40431.94,0
CUST-05617,Female,51,Urban,2024-11-26,2025-10-25,46,109657.04,Apparel,4.5,68,46,109657.04,0
CUST-05618,Female,31,Metro,2023-10-29,2024-09-24,26,392831.77,Electronics,4.0,464,26,392831.77,0
CUST-05619,Male,46,Suburban,2023-10-22,2024-02-26,14,18366.3,Beauty,4.1,675,14,18366.3,0
CUST-05620,Female,63,Metro,2023-01-13,2024-11-02,14,21308.35,Beauty,4.3,425,14,21308.35,0
CUST-05621,Male,49,Suburban,2023-03-20,2023-09-18,21,38833.37,Beauty,4.7,836,21,38833.37,0
CUST-05622,Female,19,Urban,2024-11-10,2025-11-17,11,21653.36,Apparel,4.1,45,11,21653.36,0
CUST-05623,Male,53,Metro,2024-07-18,2025-12-10,34,75947.01,Apparel,3.9,22,34,75947.01,0
CUST-05624,Male,27,Rural,2024-09-26,2025-07-20,16,75691.02,Home Decor,4.5,165,16,75691.02,0
CUST-05625,Male,25,Urban,2023-07-19,2025-12-05,15,23203.31,Apparel,4.9,27,15,23203.31,0
CUST-05626,Male,42,Urban,2024-12-12,2025-02-26,20,26908.64,Beauty,3.5,309,20,26908.64,0
CUST-05627,Male,68,Urban,2024-03-12,2025-07-13,21,20068.92,Books,4.7,172,21,20068.92,0
CUST-05628,Female,47,Metro,2023-12-12,2024-08-18,15,12158.18,Books,4.6,501,15,12158.18,0
CUST-05629,Male,22,Rural,2024-06-08,2024-08-03,3,52288.9,Electronics,4.6,516,3,52288.9,0
CUST-05630,Male,34,Metro,2024-11-04,2025-09-17,20,49879.16,Apparel,3.6,106,20,49879.16,0
CUST-05631,Male,22,Metro,2024-08-26,2024-09-23,18,45152.31,Apparel,4.6,465,18,45152.31,0
CUST-05632,Female,66,Suburban,2023-09-24,2025-03-13,6,110592.39,Electronics,4.8,294,6,110592.39,0
