MatchID,Date,TeamA,TeamB,TeamA_Score,TeamB_Score,Possession_TeamA,Shots_TeamA,WinProbability,Outcome
MCH-1941,2025-09-21,Thunderbolts,Phoenix FC,3,1,38,13,0.65,Team A Win
MCH-1942,2025-08-20,Centurions,Ironclads,0,3,59,10,0.5,Team B Win
MCH-1943,2025-04-09,Gladiators,Titans,1,0,58,12,0.5,Team A Win
MCH-1944,2025-04-01,Centurions,Wizards,0,4,44,6,0.5,Team B Win
MCH-1945,2025-11-06,Titans,Gladiators,4,2,51,8,0.5,Team A Win
MCH-1946,2025-04-26,Thunderbolts,Ironclads,2,2,51,6,0.65,Draw
MCH-1947,2025-08-01,Centurions,Thunderbolts,1,0,35,7,0.35,Team A Win
MCH-1948,2025-08-29,Strikers,Centurions,1,0,63,15,0.5,Team A Win
MCH-1949,2025-11-01,Knights,Thunderbolts,1,3,63,7,0.35,Team B Win
MCH-1950,2025-03-02,Thunderbolts,Centurions,2,1,49,7,0.65,Team A Win
MCH-1951,2025-12-20,Phoenix FC,Ironclads,1,1,54,13,0.5,Draw
MCH-1952,2025-11-23,Ironclads,Centurions,3,0,59,7,0.5,Team A Win
MCH-1953,2025-09-07,Vipers,Ironclads,1,4,49,16,0.5,Team B Win
MCH-1954,2025-06-13,Vipers,Knights,3,1,47,12,0.5,Team A Win
MCH-1955,2025-02-22,Thunderbolts,Gladiators,1,0,54,5,0.65,Team A Win
MCH-1956,2025-01-08,Gladiators,Knights,0,3,63,8,0.5,Team B Win
MCH-1957,2025-05-08,Gladiators,Vipers,3,2,61,13,0.5,Team A Win
MCH-1958,2025-11-05,Thunderbolts,Gladiators,1,2,46,6,0.65,Team B Win
MCH-1959,2025-09-13,Wizards,Vipers,2,3,48,12,0.5,Team B Win
MCH-1960,2025-08-13,Gladiators,Titans,1,0,48,13,0.5,Team A Win
MCH-1961,2025-07-16,Vipers,Gladiators,3,2,47,19,0.5,Team A Win
MCH-1962,2025-02-23,Ironclads,Centurions,0,1,63,15,0.5,Team B Win
MCH-1963,2025-03-25,Vipers,Phoenix FC,3,0,64,12,0.5,Team A Win
MCH-1964,2025-10-12,Strikers,Thunderbolts,0,4,48,16,0.35,Team B Win
MCH-1965,2025-06-04,Thunderbolts,Knights,2,0,60,18,0.65,Team A Win
MCH-1966,2025-08-29,Titans,Phoenix FC,0,3,44,15,0.5,Team B Win
MCH-1967,2025-05-05,Knights,Titans,0,1,63,14,0.5,Team B Win
MCH-1968,2025-01-03,Thunderbolts,Phoenix FC,3,0,43,14,0.65,Team A Win
MCH-1969,2025-07-23,Gladiators,Titans,2,4,48,18,0.5,Team B Win
MCH-1970,2025-12-24,Centurions,Knights,1,3,40,9,0.5,Team B Win
MCH-1971,2025-02-20,Phoenix FC,Centurions,1,0,60,10,0.5,Team A Win
MCH-1972,2025-12-08,Phoenix FC,Wizards,2,4,54,17,0.5,Team B Win
MCH-1973,2025-11-21,Centurions,Knights,2,4,52,16,0.5,Team B Win
MCH-1974,2025-10-31,Gladiators,Strikers,1,1,53,19,0.5,Draw
MCH-1975,2025-08-31,Knights,Centurions,2,1,39,12,0.5,Team A Win
MCH-1976,2025-05-15,Gladiators,Vipers,0,4,41,14,0.5,Team B Win
MCH-1977,2025-06-22,Strikers,Vipers,0,0,38,15,0.5,Draw
MCH-1978,2025-10-08,Titans,Centurions,0,4,43,11,0.5,Team B Win
MCH-1979,2025-03-01,Strikers,Ironclads,1,2,57,5,0.5,Team B Win
MCH-1980,2025-10-23,Phoenix FC,Vipers,0,4,41,15,0.5,Team B Win
MCH-1981,2025-02-15,Phoenix FC,Knights,0,3,47,18,0.5,Team B Win
MCH-1982,2025-07-02,Strikers,Wizards,2,0,48,7,0.5,Team A Win
MCH-1983,2025-02-18,Gladiators,Ironclads,3,2,39,15,0.5,Team A Win
MCH-1984,2025-11-23,Phoenix FC,Ironclads,3,2,46,11,0.5,Team A Win
MCH-1985,2025-08-18,Titans,Centurions,1,0,57,17,0.5,Team A Win
MCH-1986,2025-04-28,Wizards,Strikers,3,1,36,16,0.5,Team A Win
MCH-1987,2025-08-21,Titans,Phoenix FC,3,1,58,9,0.5,Team A Win
MCH-1988,2025-12-07,Centurions,Vipers,4,0,38,15,0.5,Team A Win
MCH-1989,2025-10-10,Ironclads,Vipers,1,0,63,14,0.5,Team A Win
MCH-1990,2025-01-24,Knights,Centurions,3,0,42,17,0.5,Team A Win
MCH-1991,2025-02-14,Thunderbolts,Phoenix FC,2,0,52,9,0.65,Team A Win
MCH-1992,2025-09-04,Thunderbolts,Vipers,2,0,54,10,0.65,Team A Win
MCH-1993,2025-09-12,Vipers,Knights,4,0,57,7,0.5,Team A Win
MCH-1994,2025-10-18,Knights,Gladiators,0,4,38,13,0.5,Team B Win
MCH-1995,2025-04-22,Titans,Gladiators,3,4,56,17,0.5,Team B Win
MCH-1996,2025-07-20,Titans,Knights,1,1,51,7,0.5,Draw
MCH-1997,2025-05-10,Vipers,Centurions,1,1,37,16,0.5,Draw
MCH-1998,2025-09-19,Titans,Thunderbolts,4,0,44,11,0.35,Team A Win
MCH-1999,2025-04-13,Knights,Vipers,1,0,54,17,0.5,Team A Win
MCH-2000,2025-04-22,Ironclads,Thunderbolts,2,0,51,19,0.35,Team A Win
